LEMMA	WORD_FORM	CHAR_NUMBER	ASPECT	DEFAULT	SYNT-WITH-ADJUNCTS
коментирам	коментира	9	Perf	1	nsubj
коментирам	коментирал	10	Perf	1	nsubj
коментирам	коментираха	11	Perf	1	ccomp_nsubj
коментирам	коментира	9	Perf	1	advmod_nsubj_obj
коментирам	коментира	9	Perf	1	nsubj
коментирам	коментира	9	Perf	1	ccomp_nsubj
прогнозирам	прогнозира	10	Imp	0	nsubj
прогнозирам	прогнозира	10	Imp	0	nsubj_obj
прогнозирам	прогнозираме	12	Imp	0	ccomp
прогнозирам	прогнозира	10	Imp	0	nsubj_obj
прогнозирам	прогнозира	10	Imp	0	ccomp_nsubj
прогнозирам	прогнозират	11	Imp	0	nsubj
прогнозирам	прогнозира	10	Imp	0	advmod_nsubj:pass
прогнозирам	прогнозират	11	Imp	0	nsubj_obj_obl
прогнозирам	прогнозираме	12	Imp	0	ccomp
прогнозирам	прогнозира	10	Imp	0	csubj
прогнозирам	прогнозира	10	Imp	0	ccomp_nsubj
прогнозирам	прогнозира	10	Imp	0	ccomp_nsubj
прогнозирам	прогнозира	10	Perf	1	advmod_nsubj_obl
прогнозирам	прогнозираха	12	Perf	1	advmod_nsubj
прогнозирам	прогнозират	11	Perf	1	ccomp
прогнозирам	прогнозира	10	Perf	1	advmod_ccomp_nsubj
чуя	чуеш	4	Imp	1	advmod_obj
чуя	чул	3	Perf	0	advmod_ccomp_nsubj
чуя	чуя	3	Perf	0	advmod_advmod_obj
чуя	чуя	3	Perf	0	ccomp
чуя	чул	3	Perf	0	advmod_ccomp_nsubj
чуя	чул	3	Perf	0	advmod_ccomp_nsubj
чуя	чух	3	Perf	0	advmod_obj
чуя	чуха	4	Perf	0	nsubj_obj
чуя	чу	2	Perf	0	advmod_nsubj:pass
чуя	чул	3	Perf	0	obj
чуя	чу	2	Perf	0	nsubj:pass_obl
чуя	чули	4	Perf	0	nsubj_obj
чуя	чу	2	Perf	0	obj
чуя	чуе	3	Perf	0	obj
чуя	чу	2	Perf	0	obj_obl
чуя	чуха	4	Perf	0	advmod_nsubj
чуя	чуеш	4	Perf	0	ccomp
чуя	чух	3	Perf	0	advmod_obl
чуя	чуеш	4	Perf	0	ccomp
чуя	чухте	5	Perf	0	nsubj_obj
чуя	чуй	3	Perf	0	obj
чуя	чул	3	Perf	0	advmod
