LEMMA	WORD_FORM	CHAR_NUMBER	ASPECT	DEFAULT	SYNT-WITH-ADJUNCTS
γίγνομαι	ἐγίνετο	7	Imp	1	advmod_advmod_advmod_nsubj_xcomp
γίγνομαι	γεγένηται	9	Perf	0	advcl_advmod_nsubj_xcomp
γίγνομαι	γέγονε	6	Perf	0	advcl_advmod_nsubj
γίγνομαι	γεγονέναι	9	Perf	0	advcl_nsubj_xcomp
γίγνομαι	γεγενῆσθαι	10	Perf	0	advmod_nsubj_xcomp
γίγνομαι	γεγονυῖαν	9	Perf	0	xcomp
γίγνομαι	γεγώς	5	Perf	0	xcomp
γίγνομαι	γεγώς	5	Perf	0	xcomp
γίγνομαι	γεγώς	5	Perf	0	xcomp
γίγνομαι	γεγάασι	7	Perf	0	advmod_nsubj_xcomp
γίγνομαι	γεγαῶτα	7	Perf	0	obl
γίγνομαι	γέγονε	6	Perf	0	advmod_nsubj_xcomp
γίγνομαι	γεγονυῖαι	9	Perf	0	advmod_advmod_xcomp
γίγνομαι	γεγονέναι	9	Perf	0	xcomp
γίγνομαι	γεγονότα	8	Perf	0	obl
γίγνομαι	γεγονὼς	7	Perf	0	advmod
γίγνομαι	γεγονότες	9	Perf	0	advmod
γίγνομαι	γεγόνασι	8	Perf	0	nsubj_obl
γίγνομαι	γεγονότας	9	Perf	0	advcl_nsubj_obl_xcomp
γίγνομαι	γέγονε	6	Perf	0	advmod_nsubj_xcomp
γίγνομαι	γεγόνασι	8	Perf	0	advcl_advmod_nsubj_xcomp
γίγνομαι	γεγονέναι	9	Perf	0	nsubj_obl_xcomp
γίγνομαι	γεγονέναι	9	Perf	0	xcomp
γίγνομαι	γεγενημένων	11	Perf	0	xcomp
γίγνομαι	γεγενημένην	11	Perf	0	nsubj_obl_xcomp
γίγνομαι	γεγονὼς	7	Perf	0	advmod_advmod_xcomp
γίγνομαι	γεγενημένων	11	Perf	0	advmod_obl
γίγνομαι	γεγενημένης	11	Perf	0	advmod_nsubj_xcomp
γίγνομαι	γεγονέναι	9	Perf	0	nsubj_xcomp
γίγνομαι	γεγενῆσθαι	10	Perf	0	xcomp
γίγνομαι	γεγενημένων	11	Perf	0	xcomp
γίγνομαι	γεγονὼς	7	Perf	0	advmod_xcomp_xcomp
γίγνομαι	γεγονὼς	7	Perf	0	obl
γίγνομαι	γέγονεν	7	Perf	0	nsubj_xcomp
γίγνομαι	γέγονεν	7	Perf	0	nsubj_xcomp
γίγνομαι	γεγονέναι	9	Perf	0	nsubj_xcomp
γίγνομαι	γεγενῆσθαι	10	Perf	0	nsubj_xcomp
γίγνομαι	γεγονέναι	9	Perf	0	nsubj_xcomp
γίγνομαι	γέγονεν	7	Perf	0	advmod_advmod_xcomp
γίγνομαι	γέγονεν	7	Perf	0	advcl_nsubj_xcomp
γίγνομαι	γεγενημένος	11	Perf	0	advmod_advmod_nsubj_obl
γίγνομαι	γεγονέναι	9	Perf	0	xcomp
γίγνομαι	γέγονεν	7	Perf	0	advmod_nsubj_xcomp
γίγνομαι	γεγονυῖα	8	Perf	0	advmod_xcomp
γίγνομαι	γέγονε	6	Perf	0	advmod_nsubj_xcomp
γίγνομαι	γεγονέναι	9	Perf	0	xcomp
γίγνομαι	γεγενημένος	11	Perf	0	advmod_xcomp
γίγνομαι	γεγένηται	9	Perf	0	advmod_nsubj_xcomp
γίγνομαι	γεγονότων	9	Perf	0	advmod_nsubj_obl_xcomp
γίγνομαι	γεγονέναι	9	Perf	0	nsubj_obl
γίγνομαι	γεγονὼς	7	Perf	0	xcomp
γίγνομαι	γεγονότας	9	Perf	0	nsubj_obl
γίγνομαι	γεγονέναι	9	Perf	0	nsubj_xcomp
γίγνομαι	γεγονώς	7	Perf	0	xcomp
γίγνομαι	γέγονε	6	Perf	0	nsubj_obl_xcomp
γίγνομαι	γεγονέναι	9	Perf	0	advmod_nsubj_xcomp
γίγνομαι	γεγονότων	9	Perf	0	xcomp
γίγνομαι	γεγονὼς	7	Perf	0	xcomp
γίγνομαι	γεγονέναι	9	Perf	0	xcomp
γίγνομαι	γεγονὼς	7	Perf	0	xcomp
γίγνομαι	γεγονέναι	9	Perf	0	xcomp
γίγνομαι	γεγονέναι	9	Perf	0	advmod_nsubj_xcomp
γίγνομαι	γεγονὼς	7	Perf	0	advmod_advmod_xcomp
γίγνομαι	γεγονώς	7	Perf	0	obl_obl_xcomp
γίγνομαι	γεγονότων	9	Perf	0	nsubj_obl_xcomp
γίγνομαι	γεγενῆσθαι	10	Perf	0	xcomp
γράφω	ἐγράφετο	8	Imp	1	advcl_advcl_advmod_obl
γράφω	γέγραφε	7	Perf	0	advcl_advmod_advmod_nsubj_obj_obl
γράφω	γεγραμμένῳ	10	Perf	0	obl_obl
γράφω	γέγραφεν	8	Perf	0	advcl_nsubj_obj_obl
γράφω	γέγραπται	9	Perf	0	csubj_obl_obl
γράφω	γέγραπται	9	Perf	0	advmod_ccomp_obl
γράφω	γέγραπται	9	Perf	0	nsubj_obj_obl_obl
γράφω	γέγραπται	9	Perf	0	advcl_advmod_nsubj_obl
δέω	ἔδει	4	Imp	0	obj
δέω	ἐδεύετο	7	Imp	0	advmod_advmod_nsubj_obj
δέω	ἐδεύετο	7	Imp	0	advmod_advmod_nsubj_obj
δέω	δέοντο	6	Imp	0	nsubj_obj_obl
δέω	ἐδεύετο	7	Imp	0	advmod_advmod_nsubj_obj
δέω	ἐδεύετο	7	Imp	0	advmod_advmod_advmod_nsubj_obj
δέω	ἐδέετο	6	Imp	0	advcl_advmod_nsubj_xcomp
δέω	ἐδέοντο	7	Imp	0	advmod_advmod_obj
δέω	ἐδέοντο	7	Imp	0	nsubj
δέω	ἐδέετό	6	Imp	0	advcl_obj_xcomp
δέω	ἐδέοντο	7	Imp	0	advmod_advmod_advmod_advmod_nsubj_obj
δέω	δέον	4	Imp	0	advmod_advmod_advmod_advmod_nsubj_obl
δέω	ἐδεῖτο	6	Imp	0	advcl_advmod_obj_xcomp
δέω	ἔδει	4	Imp	0	advmod_csubj
δέω	ἐδέοντό	7	Imp	0	xcomp
δέω	ἔδει	4	Imp	0	xcomp
δέω	ἔδει	4	Imp	0	obj
δέω	ἔδει	4	Imp	0	advmod_csubj
δέω	ἔδει	4	Imp	0	advmod_advmod_obl_xcomp
δέω	ἔδει	4	Imp	0	advmod_csubj
δέω	δεδέσθαι	8	Perf	1	nsubj_obl
δέω	δέδεται	7	Perf	1	nsubj_obj
δίδωμι	δίδου	5	Imp	0	advmod_iobj_nsubj_obj
δίδωμι	δίδου	5	Imp	0	nsubj_obj
δίδωμι	δίδου	5	Imp	0	advcl_advcl_advmod_nsubj_obj
δίδωμι	δόσκεν	6	Imp	0	iobj_obj
δίδωμι	δίδου	5	Imp	0	advmod_iobj_nsubj_obj
δίδωμι	δίδου	5	Imp	0	iobj_obj
δίδωμι	δίδου	5	Imp	0	advmod_advmod_iobj_obj
δίδωμι	δόσκεν	6	Imp	0	advcl_advcl_advmod_advmod_iobj_nsubj_obj_obl
δίδωμι	δίδου	5	Imp	0	advmod_obj
δίδωμι	δίδου	5	Imp	0	advmod_iobj_nsubj_obj
δίδωμι	δίδου	5	Imp	0	advmod_iobj_obj
δίδωμι	δίδου	5	Imp	0	nsubj_obj
δίδωμι	δόσκον	6	Imp	0	advcl_obj
δίδωμι	δίδου	5	Imp	0	iobj_obj
δίδωμι	δίδου	5	Imp	0	iobj_nsubj_obj
δίδωμι	ἐδίδοσαν	8	Imp	0	advcl_iobj_obj
δίδωμι	ἐδίδου	6	Imp	0	advcl_advmod_advmod_advmod_advmod_iobj_obj
δίδωμι	ἐδίδου	6	Imp	0	advmod
δίδωμι	ἐδίδου	6	Imp	0	advmod_iobj_obj
δίδωμι	ἐδίδου	6	Imp	0	advcl_advmod_iobj_obj_obl
δίδωμι	ἐδίδου	6	Imp	0	advcl_advmod_advmod_advmod_iobj_obj_obl
δίδωμι	ἔδιδον	6	Imp	0	advmod_iobj_obj
δίδωμι	ἐδίδου	6	Imp	0	advcl_iobj_nsubj_obj
δίδωμι	δέδωκεν	7	Perf	1	obj
δίδωμι	δεδομένης	9	Perf	1	obl
δίδωμι	δεδωκότων	9	Perf	1	iobj_obj
δίδωμι	δεδομένην	9	Perf	1	nsubj_obj
δοκέω	κἀδόκουν	8	Imp	0	xcomp
δοκέω	ἐδόκεε	6	Imp	0	iobj_xcomp
δοκέω	ἐδόκεε	6	Imp	0	ccomp_nsubj_obl
δοκέω	ἐδόκεε	6	Imp	0	csubj_obj
δοκέω	ἐδόκεον	7	Imp	0	advmod_iobj_obj
δοκέω	ἐδόκεε	6	Imp	0	ccomp
δοκέω	ἐδόκεε	6	Imp	0	nsubj_obj
δοκέω	ἐδόκεε	6	Imp	0	advcl_advmod_advmod_csubj_iobj_obj
δοκέω	ἐδόκεε	6	Imp	0	iobj_nsubj_obj
δοκέω	ἐδόκουν	7	Imp	0	advmod_nsubj_obj
δοκέω	ἐδόκει	6	Imp	0	advcl_advmod_csubj_obj
δοκέω	ἐδόκει	6	Imp	0	advmod_obj
δοκέω	ἐδόκει	6	Imp	0	nsubj_obj
δοκέω	ἐδόκει	6	Imp	0	advcl_advmod_nsubj_xcomp
δοκέω	ἐδόκουν	7	Imp	0	advmod_advmod_iobj_nsubj_xcomp
δοκέω	ἐδόκουν	7	Imp	0	iobj_nsubj_xcomp
δοκέω	ἐδόκει	6	Imp	0	csubj_obj
δοκέω	ἐδόκουν	7	Imp	0	obj
δοκέω	ἐδόκει	6	Imp	0	nsubj_obj
δοκέω	ἐδόκει	6	Imp	0	advcl_csubj_obj
δοκέω	ἐδόκει	6	Imp	0	advmod_advmod_advmod_obj
δοκέω	ἐδόκει	6	Imp	0	advmod_advmod_obj
δοκέω	ἐδόκει	6	Imp	0	advmod_nsubj_obj
δοκέω	ἐδόκει	6	Imp	0	advmod_nsubj_xcomp
δοκέω	ἐδόκει	6	Imp	0	advcl_advmod_advmod_advmod_nsubj_obj
δοκέω	ἐδόκει	6	Imp	0	advcl_advmod_nsubj_xcomp
δοκέω	δέδοκται	8	Perf	1	advcl_advmod_ccomp
δοκέω	δέδοκται	8	Perf	1	advmod_nsubj_obj
δοκέω	δεδογμένον	10	Perf	1	obj
θνήσκω	ἔθνῃσχ̓	7	Imp	1	obl
θνήσκω	θνῇσκον	7	Imp	1	advmod_advmod_nsubj
θνήσκω	θνῇσκον	7	Imp	1	advcl
θνήσκω	τεθνηκότ̓	9	Perf	0	advmod
θνήσκω	τέθνηκεν	8	Perf	0	nsubj
θνήσκω	τέθνηκεν	8	Perf	0	xcomp
θνήσκω	τέθνηκεν	8	Perf	0	advmod_nsubj
θνήσκω	τέθνηκε	7	Perf	0	advmod_advmod_nsubj
θνήσκω	τεθνᾶσιν	8	Perf	0	advcl_nsubj
θνήσκω	τεθνηκότος	10	Perf	0	nsubj
θνήσκω	τεθνηκέναι	10	Perf	0	advmod
θνήσκω	τέθνηκεν	8	Perf	0	advmod_nsubj
θνήσκω	τέθνηκε	7	Perf	0	advmod_nsubj
θνήσκω	τέθνηκε	7	Perf	0	advmod_nsubj
θνήσκω	τέθνηκ̓	7	Perf	0	advcl_nsubj_obl
θνήσκω	τέθνηκεν	8	Perf	0	advmod_nsubj
θνήσκω	τεθνηκότος	10	Perf	0	advmod_advmod
θνήσκω	τέθνηκ̓	7	Perf	0	nsubj
θνήσκω	τέθνηκ̓	7	Perf	0	advmod_nsubj
θνήσκω	τεθνηκότα	9	Perf	0	advmod
θνήσκω	τέθνηκεν	8	Perf	0	nsubj
θνήσκω	τεθνάτω	7	Perf	0	csubj
θνήσκω	τεθνηώτων	9	Perf	0	nsubj
θνήσκω	τεθνηῶτα	8	Perf	0	advmod
θνήσκω	τεθνηῶτά	8	Perf	0	advmod_advmod_advmod
θνήσκω	τέθνηκε	7	Perf	0	advmod_advmod_nsubj
θνήσκω	τεθναίην	8	Perf	0	advcl_advmod
θνήσκω	τεθνηῶτος	9	Perf	0	nsubj
θνήσκω	τεθνάμεν	8	Perf	0	advmod_advmod_advmod_advmod_nsubj
θνήσκω	τεθνηῶτα	8	Perf	0	advmod
θνήσκω	τεθνηότα	8	Perf	0	advmod_advmod
θνήσκω	τεθνηῶτος	9	Perf	0	nsubj
θνήσκω	τεθνάναι	8	Perf	0	advmod
θνήσκω	τέθνηκας	8	Perf	0	advmod_advmod_advmod_obl
θνήσκω	τέθνηκεν	8	Perf	0	advmod
θνήσκω	τέθνηκα	7	Perf	0	advmod_advmod
κάθημαι	ἧντ̓	4	Imp	1	advmod_nsubj_obl
κάθημαι	ἥμεθα	5	Imp	1	advcl
κάθημαι	καθήμενον	9	Perf	0	advmod_obl
κάθημαι	καθήμενοι	9	Perf	0	obl
κάθημαι	καθήμενοι	9	Perf	0	obl
κάθημαι	καθήμενοι	9	Perf	0	obl
κάθημαι	καθήμενοι	9	Perf	0	obl
κάθημαι	καθήμεναι	9	Perf	0	advmod
κάθημαι	καθήμενοι	9	Perf	0	obl
κάθημαι	κατέαται	8	Perf	0	advcl_nsubj_obl
κάθημαι	καθήμενος	9	Perf	0	obl
κάθημαι	καθήμενος	9	Perf	0	obl_obl
κάθημαι	καθήμενοι	9	Perf	0	obl
κάθημαι	καθήμενον	9	Perf	0	obl
κάθημαι	καθήμενοι	9	Perf	0	obl_obl
κάθημαι	καθήμενος	9	Perf	0	obl
καθίστημι	καθίστα	7	Imp	1	advcl_nsubj_obj_obl
καθίστημι	καθεστήκῃ	9	Perf	0	advmod_advmod_nsubj
καθίστημι	καθέστατε	9	Perf	0	advmod
καθίστημι	καθεστάναι	10	Perf	0	nsubj_xcomp
καθίστημι	κατεστεῶτα	10	Perf	0	advmod_advmod
καθίστημι	κατεστεώσας	11	Perf	0	advmod_obj
καθίστημι	κατέστηκε	9	Perf	0	advmod_advmod_nsubj_obl
καθίστημι	κατέστηκε	9	Perf	0	advmod_nsubj
καθίστημι	κατεστᾶσι	9	Perf	0	advmod_advmod_advmod_nsubj
καθίστημι	καθεστώσης	10	Perf	0	nsubj
καθίστημι	καθέστηκε	9	Perf	0	nsubj_xcomp
καθίστημι	καθεστηκυίας	12	Perf	0	nsubj
κατέχω	κατεῖχ̓	7	Imp	0	advcl_advcl_nsubj_obj
κατέχω	κατέχοντο	9	Imp	0	advcl_advmod_obj
κατέχω	κατείχοντο	10	Imp	0	advmod_xcomp
κατέχω	κατείχετο	9	Imp	0	advmod_nsubj_obj
κατέχω	κάτεχεν	7	Imp	0	nsubj_obj
κατέχω	κάτεχεν	7	Imp	0	nsubj_obj
κατέχω	κατεῖχε	7	Imp	0	advmod_advmod_nsubj_obj
κατέχω	κατεῖχον	8	Imp	0	obj
κατέχω	κατεῖχον	8	Imp	0	nsubj_obj
κατέχω	κατεῖχον	8	Imp	0	advcl_advmod_advmod_nsubj_obj
κατέχω	κατεῖχε	7	Imp	0	nsubj_obl_xcomp
κατέχω	κατεῖχον	8	Imp	0	nsubj_obj
κατέχω	κατείχετο	9	Imp	0	advmod_advmod_nsubj_obl_xcomp
κατέχω	κατεῖχον	8	Imp	0	advcl_advmod_advmod_nsubj_obj
κατέχω	κατεῖχον	8	Imp	0	advmod_nsubj_obj
κατέχω	κατεῖχε	7	Imp	0	nsubj_obj
κατέχω	κατεσχημένοι	12	Perf	1	advmod
κατέχω	κατεσχηκότος	12	Perf	1	obl
κεῖμαι	ἔκειτο	6	Imp	0	advcl_advcl_advmod_advmod
κεῖμαι	ἔκειτο	6	Imp	0	advmod_advmod_nsubj
κεῖμαι	ἔκειτ̓	6	Imp	0	nsubj_obj
κεῖμαι	κεῖτο	5	Imp	0	advmod_nsubj
κεῖμαι	κεῖτο	5	Imp	0	advcl_advcl_advcl_advmod_nsubj_obl
κεῖμαι	κεῖτο	5	Imp	0	advmod_advmod
κεῖμαι	κεῖτο	5	Imp	0	advcl_advcl_advcl_advmod_nsubj_obl
κεῖμαι	κεῖτο	5	Imp	0	advcl_nsubj_obl
κεῖμαι	κεῖτο	5	Imp	0	advcl_advmod_nsubj_obl
κεῖμαι	κεῖτο	5	Imp	0	advmod_nsubj_obl
κεῖμαι	κεῖτ̓	5	Imp	0	advcl_nsubj
κεῖμαι	κεῖτ̓	5	Imp	0	advcl_advmod_nsubj
κεῖμαι	κεῖτ̓	5	Imp	0	advcl_advmod_advmod_nsubj_obl
κεῖμαι	κεῖτο	5	Imp	0	advcl_nsubj_obl
κεῖμαι	κεῖτο	5	Imp	0	advcl_nsubj_obl
κεῖμαι	κεῖτο	5	Imp	0	advcl_advmod_advmod_advmod_nsubj_obl
κεῖμαι	κεῖντο	6	Imp	0	advmod_advmod_nsubj_obl
κεῖμαι	κεῖτο	5	Imp	0	advcl_nsubj_obl_obl_obl
κεῖμαι	κέατο	5	Imp	0	advcl_advmod_nsubj_obl
κεῖμαι	ἔκειτο	6	Imp	0	advmod_nsubj
κεῖμαι	ἔκειτο	6	Imp	0	xcomp
κεῖμαι	ἔκειτο	6	Imp	0	advmod_advmod_xcomp
κεῖμαι	ἔκειτο	6	Imp	0	advcl_advmod_advmod_nsubj_obl
κεῖμαι	ἐκέατο	6	Imp	0	advcl_nsubj_obl
κεῖμαι	ἔκειτο	6	Imp	0	advcl_advmod_nsubj_xcomp
κεῖμαι	ἔκειτο	6	Imp	0	advmod_nsubj_obl_obl
κεῖμαι	κεῖτ̓	5	Imp	0	advcl_nsubj_obl
κεῖμαι	κέατο	5	Imp	0	advmod_nsubj
κεῖμαι	ἔκειτο	6	Imp	0	obl
κεῖμαι	ἔκειτ̓	6	Imp	0	advmod_nsubj_obl
κεῖμαι	ἔκειτο	6	Imp	0	nsubj_obl_obl
κεῖμαι	κειμένους	9	Perf	1	obl
κεῖμαι	κείμενοι	8	Perf	1	obl
κεῖμαι	κείμενα	7	Perf	1	advmod_nsubj_obl_obl
κεῖμαι	κειμένων	8	Perf	1	advmod_nsubj
κεῖμαι	κειμένας	8	Perf	1	obl
κεῖμαι	κείμενον	8	Perf	1	advmod_nsubj_obl
κεῖμαι	κειμένην	8	Perf	1	obl
κεῖμαι	κειμένης	8	Perf	1	advmod_nsubj_obl
κεῖμαι	κείμενοι	8	Perf	1	obl
κοσμέω	ἐκόσμει	7	Imp	1	advmod_advmod_nsubj_obj
κοσμέω	ἐκοσμεῖτο	9	Imp	1	advmod
κοσμέω	κεκοσμημένον	12	Perf	0	advmod
κοσμέω	κεκοσμημένον	12	Perf	0	advmod
κοσμέω	κεκοσμημένην	12	Perf	0	advmod
κοσμέω	κεκοσμημένας	12	Perf	0	advmod_obl
κοσμέω	κεκοσμημένον	12	Perf	0	advmod_advmod
κοσμέω	κεκοσμημένη	11	Perf	0	nsubj_obj_obl
κοσμέω	κεκόσμηκε	9	Perf	0	advmod_advmod_advmod_nsubj_obj
λανθάνω	ἐλάνθαν̓	8	Imp	0	advmod_advmod_xcomp
λανθάνω	λήθετ̓	6	Imp	0	advmod_advmod_nsubj_obj
λανθάνω	λήθετο	6	Imp	0	advmod_advmod_advmod_obj
λανθάνω	ἐλάνθανον	9	Imp	0	advcl_nsubj
λανθάνω	λάθοντο	7	Imp	0	advmod_obj
λανθάνω	λῆθε	4	Imp	0	advmod_advmod_obj
λανθάνω	λήθοντο	7	Imp	0	obj
λανθάνω	ἔλαθ̓	5	Imp	0	advcl_advmod_nsubj_obj
λανθάνω	λήθετ̓	6	Imp	0	advmod_nsubj_obj
λανθάνω	λήθεσκεν	8	Imp	0	advcl_advmod_nsubj_obj
λανθάνω	ἔλαθ̓	5	Imp	0	advcl_advmod_advmod_nsubj_obj
λανθάνω	λήθετο	6	Imp	0	advmod_obj
λανθάνω	ἐλάνθανον	9	Imp	0	nsubj_xcomp
λανθάνω	ἐλάνθανε	8	Imp	0	advmod_advmod_advmod_nsubj_obj
λανθάνω	λελασμένος	10	Perf	1	advmod_advmod_advmod_obj
λανθάνω	λελασμένος	10	Perf	1	obj
λανθάνω	λελασμένος	10	Perf	1	obj
λανθάνω	λέληθέ	6	Perf	1	advmod_obj
λανθάνω	λέληθε	6	Perf	1	advmod_nsubj_obj
μέλω	ἔμελεν	6	Imp	1	nsubj_obj
μέλω	μεμηλώς	7	Perf	0	advmod_obj
μέλω	μέμβλετ̓	8	Perf	0	advmod_advmod_advmod_advmod_nsubj_obj_obl
μέλω	μέμηλε	6	Perf	0	nsubj
μέλω	μέμηλε	6	Perf	0	nsubj
μέλω	μεμήλῃ	6	Perf	0	advmod_nsubj_obj
μέλω	μέμηλεν	7	Perf	0	advmod_advmod_nsubj_obj
μέλω	μέμηλεν	7	Perf	0	advmod_advmod_nsubj
μέλω	μέμηλε	6	Perf	0	nsubj_obj
μέλω	μέμηλεν	7	Perf	0	nsubj_obj_obl
μιμνήσκω	μιμνήσκοντο	11	Imp	1	advmod_advmod_nsubj_obj
μιμνήσκω	μεμνημένος	10	Perf	0	obj
μιμνήσκω	μέμνησ̓	7	Perf	0	ccomp
μιμνήσκω	μεμνώμεθα	9	Perf	0	advcl_advmod_advmod_obj
μιμνήσκω	μεμνῆσθαι	9	Perf	0	advmod_advmod_xcomp
μιμνήσκω	μέμνῃ	5	Perf	0	advmod_advmod_ccomp
μιμνήσκω	μεμνημένος	10	Perf	0	advmod
μιμνήσκω	μεμνῆσθαι	9	Perf	0	advcl_csubj_obj
μιμνήσκω	μέμνῃ	5	Perf	0	advmod_advmod_ccomp
μιμνήσκω	μέμνῃ	5	Perf	0	advmod_advmod_ccomp
μιμνήσκω	μέμνηαι	7	Perf	0	advmod_advmod_obj
μιμνήσκω	μεμνέῳτο	8	Perf	0	obj
μιμνήσκω	μέμνησαι	8	Perf	0	advmod_advmod_obj
μιμνήσκω	μεμνημένος	10	Perf	0	obj
μιμνήσκω	μεμνημένον	10	Perf	0	obj
μιμνήσκω	μεμνῄμην	8	Perf	0	advcl_advmod_advmod_advmod_advmod_obj
μιμνήσκω	μεμνημένος	10	Perf	0	obj
μιμνήσκω	μέμνημαι	8	Perf	0	advcl_advmod_obj
μιμνήσκω	μέμνηται	8	Perf	0	advmod_advmod_obj
μιμνήσκω	μεμνημένος	10	Perf	0	advmod_obj
μιμνήσκω	μεμνημένος	10	Perf	0	obj
μιμνήσκω	μεμνημένος	10	Perf	0	advcl_advmod_advmod_advmod_obj
μιμνήσκω	μεμνημένος	10	Perf	0	xcomp
μιμνήσκω	μέμνησο	7	Perf	0	xcomp
μιμνήσκω	μέμνηται	8	Perf	0	advmod_nsubj_obl
μιμνήσκω	μεμνήσομαι	10	Perf	0	advcl_advmod_advmod_obj
μιμνήσκω	μέμνηται	8	Perf	0	advmod_advmod_nsubj_obj
μιμνήσκω	μέμνηται	8	Perf	0	advcl_advmod_nsubj_obj
μιμνήσκω	μέμνηται	8	Perf	0	advcl_advcl_advmod_advmod_nsubj_obj
μιμνήσκω	μεμνημένοι	10	Perf	0	obj
μιμνήσκω	μέμνηται	8	Perf	0	advcl_advmod_nsubj_obj
οἴχομαι	ᾤχετο	5	Imp	0	advcl_advcl_advmod_nsubj_obl
οἴχομαι	ᾤχετο	5	Imp	0	advmod_advmod_nsubj_obl
οἴχομαι	ᾤχετο	5	Imp	0	advcl_nsubj_obj
οἴχομαι	οἴχετ̓	6	Imp	0	nsubj
οἴχομαι	ᾤχετ̓	5	Imp	0	advcl_advmod_advmod_nsubj_obj_obl
οἴχομαι	ᾤχετ̓	5	Imp	0	nsubj_obl
οἴχομαι	ᾤχετ̓	5	Imp	0	advcl_advcl_nsubj_obl
οἴχομαι	οἴχεσθ̓	7	Imp	0	advcl_advcl_advmod_nsubj
οἴχομαι	ᾤχετ̓	5	Imp	0	advmod_advmod_nsubj_obl
οἴχομαι	ᾤχετ̓	5	Imp	0	advcl_advmod_nsubj_obl
οἴχομαι	ᾤχετ̓	5	Imp	0	advmod_advmod_nsubj_obl
οἴχομαι	ᾤχετ̓	5	Imp	0	advcl_nsubj_obl
οἴχομαι	ᾤχετο	5	Imp	0	advmod_nsubj_obl
οἴχομαι	ᾤχετ̓	5	Imp	0	advcl_advcl_advmod_nsubj
οἴχομαι	ᾤχετ̓	5	Imp	0	advcl_nsubj_obl
οἴχομαι	οἴχονθ̓	7	Imp	0	advmod_advmod_advmod_nsubj_obj
