LEMMA	WORD_FORM	CHAR_NUMBER	ASPECT	DEFAULT	SYNT-WITH-ADJUNCTS
prísť	príde	5	Perf	0	obl_obl:arg
prísť	prišla	6	Perf	0	nsubj_obl
prísť	neprišiel	9	Perf	0	obl:arg
prísť	prísť	5	Perf	0	advmod
prísť	neprišla	8	Perf	0	obl_obl
prísť	prišli	6	Perf	0	nsubj
prísť	prišli	6	Perf	0	nsubj_xcomp
prísť	prišiel	7	Perf	0	obl_xcomp
prísť	príde	5	Perf	0	nsubj
prísť	prišli	6	Perf	0	advmod
prísť	prišiel	7	Perf	0	nsubj_obl_obl
prísť	prišiel	7	Perf	0	advmod_nsubj
prísť	prišli	6	Perf	0	advmod_nsubj
prísť	prišli	6	Perf	0	advmod
prísť	prišla	6	Perf	0	obl
prísť	prišla	6	Perf	0	advmod
prísť	prišlo	6	Perf	0	advmod_csubj_obj
prísť	príď	4	Perf	0	advcl_advmod
prísť	prišiel	7	Perf	0	advcl_nsubj_obl
prísť	prišli	6	Perf	0	nsubj_obl
prísť	prišiel	7	Perf	0	nsubj
prísť	prišiel	7	Perf	0	obl:arg
prísť	prísť	5	Perf	0	obl
prísť	prišli	6	Perf	0	advmod_nsubj
prísť	neprišiel	9	Perf	0	nsubj_obl:arg
prísť	prišli	6	Perf	0	nsubj_obl_obl
prísť	prišiel	7	Perf	0	advcl_nsubj_obl
prísť	prišiel	7	Perf	0	nsubj_obl_xcomp
prísť	prišla	6	Perf	0	xcomp
prísť	neprišla	8	Perf	0	nsubj_obl
prísť	neprišla	8	Perf	0	nsubj_obl
prísť	prišli	6	Perf	0	advmod_obl
prísť	prišiel	7	Perf	0	advmod_advmod
prísť	prišiel	7	Perf	0	obl
prísť	prišiel	7	Perf	0	nsubj_obl_obl
prísť	prišli	6	Perf	0	advmod:emph_obl:arg
prísť	prišli	6	Perf	0	nsubj_obl_xcomp
prísť	prišli	6	Perf	0	nsubj_obl_obl
prísť	prídem	6	Perf	0	advmod_advmod_obl
prísť	prišiel	7	Perf	0	nsubj_obj_obl
prísť	príde	5	Perf	0	advcl_advmod_obl:arg
prísť	prišli	6	Perf	0	nsubj_obl
prísť	prišiel	7	Perf	0	nsubj_obl_obl
prísť	prišiel	7	Perf	0	advmod_nsubj_obl:arg
prísť	prišla	6	Perf	0	nsubj_obl_obl:arg
prísť	príde	5	Perf	0	nsubj
prísť	prišli	6	Perf	0	obl
prísť	prišiel	7	Perf	0	nsubj
prísť	prišla	6	Perf	0	advmod_nsubj
prísť	prišla	6	Perf	0	obl:arg
prísť	prišiel	7	Perf	0	advmod_obl:arg
prísť	prišli	6	Perf	0	xcomp
prísť	prišli	6	Perf	0	obl
prísť	prišli	6	Perf	0	advmod_obl:arg
prísť	prišiel	7	Perf	0	advmod_obl
prísť	prišla	6	Perf	0	advcl_nsubj
prísť	prišla	6	Perf	0	advmod_nsubj_obl
prísť	prišiel	7	Perf	0	nsubj_obl
prísť	prišla	6	Perf	0	obl_obl_obl
prísť	prišiel	7	Perf	0	advmod_obl
prísť	prišiel	7	Perf	0	advmod_obl:arg
prísť	prišiel	7	Perf	0	advmod_obl
prísť	prišiel	7	Perf	0	obl_obl:arg
prísť	prísť	5	Perf	0	obl_obl_obl
prísť	prišiel	7	Perf	0	obl_obl
prísť	prišli	6	Perf	0	nsubj_obl_obl
prísť	prišli	6	Perf	0	nsubj_obl_obl
prísť	neprišli	8	Perf	0	nsubj
prísť	prišiel	7	Perf	0	obl_obl
prísť	prišla	6	Perf	0	nsubj_obl_obl:arg
prísť	prišli	6	Perf	0	nsubj_obl:arg
pustiť	pustite	7	Imp	1	advmod_obj
pustiť	pustil	6	Perf	0	advcl_expl:pv_obl_obl:arg
pustiť	pustil	6	Perf	0	advmod_expl:pv_nsubj_obl_obl:arg
pustiť	pustil	6	Perf	0	advmod_advmod_nsubj_obj
pustiť	pustili	7	Perf	0	expl:pv_nsubj_obl:arg
pustiť	pustila	7	Perf	0	nsubj_obj
pustiť	pustila	7	Perf	0	expl:pv_nsubj_obl_obl:arg
pustiť	pusť	4	Perf	0	advmod_obj
pustiť	pustil	6	Perf	0	expl:pv_obl:arg
pustiť	nepustí	7	Perf	0	nsubj_obj_obl
pustiť	pustiť	6	Perf	0	obj
pustiť	pustili	7	Perf	0	advmod_nsubj_obj
pustiť	pustil	6	Perf	0	nsubj_obj
pustiť	pustil	6	Perf	0	advmod_expl:pv_nsubj_obl:arg
pustiť	pustili	7	Perf	0	obj
pustiť	pustiť	6	Perf	0	obj
pustiť	pustili	7	Perf	0	expl:pv_nsubj_xcomp
pustiť	pustila	7	Perf	0	expl:pv_obl
pustiť	pustiť	6	Perf	0	advmod_expl:pv_obl:arg
pustiť	pustil	6	Perf	0	advmod_advmod_nsubj_obj
slúžiť	slúži	5	Imp	0	nsubj
slúžiť	slúžili	7	Imp	0	nsubj_obl
slúžiť	slúžili	7	Imp	0	nsubj_obl
slúžiť	slúžia	6	Imp	0	nsubj
slúžiť	slúžiť	6	Imp	0	obj
slúžiť	slúžil	6	Imp	0	advmod_obj
slúžiť	slúžiť	6	Imp	0	advmod_nsubj_obj
slúžiť	slúžili	7	Imp	0	nsubj_obj
slúžiť	slúžil	6	Imp	0	iobj_obl_xcomp
slúžiť	slúžiť	6	Imp	0	obl
slúžiť	slúžil	6	Imp	0	advmod_xcomp
slúžiť	slúži	5	Imp	0	nsubj
slúžiť	slúžili	7	Perf	1	nsubj_obj
stať	stala	5	Perf	0	expl:pv_nsubj_obj
stať	stali	5	Perf	0	expl:pv_nsubj_obj
stať	stať	4	Perf	0	expl:pv_obj
stať	stalo	5	Perf	0	advmod_expl:pv_nsubj_obl
stať	stal	4	Perf	0	expl:pv_nsubj_obj
stať	stal	4	Perf	0	expl:pv_nsubj_obl:arg
stať	nestalo	7	Perf	0	expl:pv_nsubj
stať	stalo	5	Perf	0	advmod_expl:pv_nsubj
stať	stalo	5	Perf	0	advmod_expl:pv_nsubj
stať	nestalo	7	Perf	0	expl:pv_nsubj
stať	nestalo	7	Perf	0	advmod_expl:pv_nsubj_obj
stať	stal	4	Perf	0	expl:pv_nsubj
stať	stalo	5	Perf	0	expl:pv_nsubj_obj
stať	stali	5	Perf	0	expl:pv_nsubj_obj
stať	stalo	5	Perf	0	expl:pass_nsubj:pass
stať	stalo	5	Perf	0	advmod_expl:pv_nsubj_obl:arg
stať	stala	5	Perf	0	advmod_expl:pv_nsubj_obj_obl
stať	stalo	5	Perf	0	advmod_expl:pv_nsubj
stať	stal	4	Perf	0	expl:pv_iobj_xcomp
stať	stal	4	Perf	0	expl:pv_iobj_xcomp
stať	stanete	7	Perf	0	advmod_expl:pv_obj
stať	stať	4	Perf	0	expl:pv_obj_obl
stať	stať	4	Perf	0	expl:pv_obj
stať	stalo	5	Perf	0	advmod_expl:pv
stať	nestalo	7	Perf	0	advmod_csubj_expl:pv
stať	stala	5	Perf	0	expl:pv_obj
stať	stalo	5	Perf	0	csubj_expl:pv
stať	stalo	5	Perf	0	expl:pv_nsubj
stať	stať	4	Perf	0	expl:pv_obj
stať	stala	5	Perf	0	expl:pv_nsubj_obj
stať	nestalo	7	Perf	0	advmod_expl:pv_nsubj
stať	stala	5	Perf	0	advmod_expl:pv_nsubj_obl:arg
stať	nestanú	7	Perf	0	advmod_expl:pv_nsubj_obl:arg
stať	stalo	5	Perf	0	expl:pv_nsubj
stať	stať	4	Perf	0	expl:pv
stať	stať	4	Perf	0	expl:pv_obj_obl
stať	nestalo	7	Perf	0	expl:pv_nsubj_obj
stať	nestalo	7	Perf	0	expl:pv_nsubj_obj
stať	stať	4	Perf	0	expl:pv_obj
stať	stal	4	Perf	0	expl:pv_nsubj_obl:arg
stať	stať	4	Perf	0	expl:pv
stať	stal	4	Perf	0	advmod_expl:pv_nsubj_obl:arg
stať	stalo	5	Perf	0	expl:pv_nsubj
stať	nestalo	7	Perf	0	advmod_expl:pv_nsubj
stať	nestalo	7	Perf	0	advmod_expl:pv_nsubj_obj
stať	stala	5	Perf	0	advcl_expl:pv_nsubj
stať	stalo	5	Perf	0	advmod_expl:pv_nsubj
stať	stalo	5	Perf	0	advmod_expl:pv
stať	stalo	5	Perf	0	expl:pv_nsubj
stať	stala	5	Perf	0	advcl_expl:pv_nsubj_obj
stať	stalo	5	Perf	0	advmod_advmod_expl:pv_nsubj
stať	stane	5	Perf	0	expl:pv_nsubj_obl
stať	stať	4	Perf	0	expl:pv
stať	stal	4	Perf	0	advmod_expl:pv_nsubj_obj
stať	stať	4	Perf	0	expl:pv_obj
stať	stala	5	Perf	0	expl:pv_nsubj_obj_obl
stať	stala	5	Perf	0	expl:pv_obj
stať	stal	4	Perf	0	expl:pv_nsubj_obj
stať	stane	5	Perf	0	expl:pv_obj
stať	stala	5	Perf	0	advmod_expl:pv_nsubj_obj_obl:arg
stať	stal	4	Perf	0	advmod_expl:pv_obj
stať	stali	5	Perf	0	expl:pv_nsubj_obj_obl
stať	stal	4	Perf	0	expl:pv_nsubj_obj
stať	stalo	5	Perf	0	expl:pv_nsubj_obl
stať	stal	4	Perf	0	advmod_expl:pv_nsubj_obj
stať	stal	4	Perf	0	expl:pv_nsubj_obj
stať	stal	4	Perf	0	expl:pv_obj
stať	stali	5	Perf	0	advmod_expl:pv_nsubj_obj
stať	stal	4	Perf	0	expl:pv_obj
stať	stal	4	Perf	0	expl:pv_obj_obl
stať	stal	4	Perf	0	expl:pv_obj_obl
stať	stal	4	Perf	0	expl:pv_obj
stať	stal	4	Perf	0	advmod_expl:pv_obj
stať	stal	4	Perf	0	expl:pv_obj
stať	stal	4	Perf	0	expl:pv_obj
stať	stala	5	Perf	0	advmod_expl:pv_nsubj_obj
stať	stal	4	Perf	0	expl:pv_nsubj_obj
stať	stal	4	Perf	0	expl:pv_obj
stať	stal	4	Perf	0	advcl_expl:pv_nsubj_obj
stať	stal	4	Perf	0	advmod_expl:pv_nsubj_obj
stať	stali	5	Perf	0	expl:pv_obj
stať	stali	5	Perf	0	advmod_expl:pv_nsubj_obj_obl
stať	stal	4	Perf	0	expl:pv_nsubj_obj_obl
stať	stala	5	Perf	0	expl:pv_nsubj_obl_obl
stať	stať	4	Perf	0	expl:pv_obj
stať	stane	5	Perf	0	expl:pv_nsubj_obj_obl
stať	stanú	5	Perf	0	expl:pv_nsubj_obj_obl
stať	stala	5	Perf	0	expl:pv_nsubj_obj_obl_obl_obl
stať	stali	5	Perf	0	expl:pv_nsubj_obj_obl_obl
stať	stali	5	Perf	0	expl:pv_nsubj_obj_obl
stať	stalo	5	Perf	0	expl:pv_nsubj_obl:arg
stať	stať	4	Perf	0	expl:pv_obj
stať	stali	5	Perf	0	expl:pv_nsubj_obj
stať	stal	4	Perf	0	expl:pv_nsubj_obj_obl
stať	stali	5	Perf	0	expl:pv_nsubj_obj
stať	stal	4	Perf	0	expl:pv_nsubj_obj
stať	stal	4	Perf	0	expl:pv_obj_obl
stať	stal	4	Perf	0	expl:pv_nsubj_obj_obl
stať	stal	4	Perf	0	expl:pv_obj_obl
stať	stal	4	Perf	0	expl:pv_nsubj_obj
stať	stala	5	Perf	0	expl:pv_nsubj_obj
stratiť	stratí	6	Imp	1	advmod_obj_obl
stratiť	stratil	7	Perf	0	advmod_nsubj_obj
stratiť	stratili	8	Perf	0	advcl_advmod_nsubj_obj
stratiť	stratil	7	Perf	0	advmod_obj_obl
stratiť	stratila	8	Perf	0	advmod_obj
stratiť	stratil	7	Perf	0	advmod_obj
stratiť	stratil	7	Perf	0	advmod_obj
stratiť	stratila	8	Perf	0	expl:pv_obl
stratiť	stratil	7	Perf	0	nsubj_obj
stratiť	stratí	6	Perf	0	expl:pv_nsubj
stratiť	nestratila	10	Perf	0	expl:pv_obl
stratiť	stratil	7	Perf	0	obj_obl
stratiť	stratila	8	Perf	0	expl:pv_nsubj
stratiť	stratili	8	Perf	0	expl:pv_nsubj_obl
stratiť	stratili	8	Perf	0	nsubj_obj
stratiť	stratil	7	Perf	0	advmod_nsubj_obj
stratiť	stratil	7	Perf	0	expl:pv_obl
stratiť	stratil	7	Perf	0	nsubj_obj_obl
stratiť	stratili	8	Perf	0	nsubj_obj
stratiť	stratilo	8	Perf	0	expl:pv_nsubj_obl
stratiť	stratila	8	Perf	0	advmod_nsubj_obj_obl
stratiť	stratíte	8	Perf	0	obj
stratiť	stratilo	8	Perf	0	advmod_nsubj_obj
stratiť	stratil	7	Perf	0	nsubj_obj
stratiť	stratil	7	Perf	0	advmod_nsubj_obj
stratiť	stratilo	8	Perf	0	nsubj_obj
trvať	trvá	4	Imp	0	nsubj_obj_obl_obl
trvať	trvalo	6	Imp	0	nsubj_obl
trvať	trvala	6	Imp	0	advmod_nsubj
trvať	trvá	4	Imp	0	advmod_nsubj_obl_obl
trvať	trvať	5	Imp	0	advmod
trvať	netrvá	6	Imp	0	advmod_nsubj
trvať	trvá	4	Imp	0	advmod_nsubj
trvať	trvá	4	Imp	0	nsubj_obl:arg
trvať	trvala	6	Imp	0	nsubj_obl
trvať	netrvala	8	Imp	0	advmod_nsubj
trvať	trvalo	6	Imp	0	advmod_nsubj_obj
trvať	trval	5	Imp	0	nsubj_obl
trvať	trvalo	6	Imp	0	advmod_nsubj_obl
trvať	trval	5	Imp	0	nsubj_obl:arg
trvať	trvá	4	Imp	0	advmod_nsubj_obl:arg
trvať	trvalo	6	Imp	0	csubj_obl
trvať	trvala	6	Imp	0	nsubj_obl_obl
trvať	trvala	6	Imp	0	nsubj_obl
trvať	trvá	4	Imp	0	advmod_nsubj
trvať	trvalo	6	Perf	1	advcl_nsubj_obj_obl
trápiť	trápil	6	Imp	0	obj
trápiť	trápilo	7	Imp	0	nsubj_obj
trápiť	netrápil	8	Imp	0	advcl_expl:pv
trápiť	trápili	7	Imp	0	nsubj_obj
trápiť	netrápi	7	Imp	0	advmod_nsubj_obj
trápiť	trápiť	6	Imp	0	obj_obl
trápiť	trápi	5	Imp	0	nsubj_obj
trápiť	trápi	5	Imp	0	nsubj_obj
trápiť	netráp	6	Imp	0	advcl_advmod_expl:pv
trápiť	trápiť	6	Imp	0	obj
trápiť	trápili	7	Imp	0	nsubj_obj
trápiť	netrápilo	9	Imp	0	advmod_nsubj_obj
uvidieť	uvidela	7	Imp	1	advcl_obj_obl
uvidieť	uvidia	6	Perf	0	advcl_ccomp
uvidieť	uvidel	6	Perf	0	obj_obl
uvidieť	uvidel	6	Perf	0	nsubj_obj
uvidieť	uvidel	6	Perf	0	obj_obl
uvidieť	neuvidím	8	Perf	0	advcl_advmod_obj
uvidieť	uvidíš	6	Perf	0	advcl_iobj_xcomp
uvidieť	neuvidím	8	Perf	0	advmod_obj
uvidieť	uvidím	6	Perf	0	obj
uvidieť	uvidel	6	Perf	0	advcl_obj
uvidieť	uvidela	7	Perf	0	nsubj_obj
uvidieť	uvidel	6	Perf	0	obj
uvidieť	uvidel	6	Perf	0	obj_obl
uvidieť	uvidel	6	Perf	0	obj_obl_obl
uvidieť	neuvidím	8	Perf	0	advmod_obj
uvidieť	uvidel	6	Perf	0	obj
uvidieť	uvidel	6	Perf	0	advmod_ccomp
uvidieť	neuvidím	8	Perf	0	obj
uvidieť	uvidel	6	Perf	0	ccomp
uvidieť	uvidela	7	Perf	0	ccomp
uvidieť	uvidel	6	Perf	0	obj_obl
uvidieť	uvidela	7	Perf	0	advcl_obj
uvidieť	uvidela	7	Perf	0	obj_obl
uvidieť	uvidela	7	Perf	0	obj_obl
uvidieť	uvidia	6	Perf	0	obj
uvidieť	uvidel	6	Perf	0	obj
vymyslieť	vymyslíme	9	Imp	1	obj
vymyslieť	vymyslel	8	Perf	0	nsubj_obj
vymyslieť	vymyslíme	9	Perf	0	advmod_obj
vymyslieť	vymyslel	8	Perf	0	expl:pv_obj
vymyslieť	vymyslel	8	Perf	0	expl:pv_obj
vymyslieť	vymyslieť	9	Perf	0	obj
vymyslieť	vymyslieť	9	Perf	0	advmod_obj
vymyslieť	vymyslieť	9	Perf	0	obj
vymyslieť	vymyslieť	9	Perf	0	obj_obl:arg
vymyslieť	vymyslíme	9	Perf	0	advmod_obj
vymyslieť	vymyslela	9	Perf	0	nsubj_obj
vymyslieť	vymyslel	8	Perf	0	nsubj_obj
vymyslieť	vymyslel	8	Perf	0	nsubj_obj
vymyslieť	vymyslel	8	Perf	0	advmod_nsubj_obj
vytvoriť	vytvorilo	9	Imp	1	expl:pass_nsubj:pass_obl_obl
vytvoriť	vytvoril	8	Perf	0	obj
vytvoriť	vytvoria	8	Perf	0	nsubj_obj
vytvoriť	vytvorili	9	Perf	0	advmod_expl:pv_nsubj_obl
vytvoriť	vytvorilo	9	Perf	0	obj
vytvoriť	vytvoril	8	Perf	0	advcl_nsubj_obj
vytvoriť	vytvorí	7	Perf	0	nsubj_obj_obl
vytvoriť	vytvorí	7	Perf	0	nsubj_obj
vytvoriť	vytvorí	7	Perf	0	nsubj_obj
vytvoriť	vytvorí	7	Perf	0	obj
vytvoriť	vytvoria	8	Perf	0	expl:pass_nsubj:pass_obl
vytvoriť	vytvorí	7	Perf	0	nsubj_obj_obl
