LEMMA	DEFAULT	FREQUENCY	IC	ASPECT	CHAR_NUMBER
выпивать	0	8.175195718752187	6.778713716357464	Perf	5.8125
выпивать	1	10.254637260432022	7.928470886838314	Imp	7.5
выражать	0	6.713677936394708	5.383838449016969	Perf	7.913043478260869
выражать	1	7.421423916375806	6.286011564806566	Imp	8.235294117647058
вырастать	0	6.220396622279627	5.142457217500475	Perf	7.106194690265487
вырастать	1	8.868342899312132	6.90377221778589	Imp	9
вырывать	0	9.001874291936655	6.377156816619606	Perf	6.142857142857143
вырывать	1	10.254637260432022	6.749798174763322	Imp	7.5
вырываться	0	8.38283508353043	6.728575274821949	Perf	8.846153846153847
вырываться	1	9.561490079872078	7.788843309972647	Imp	10.5
высказывать	0	7.076583430084077	5.915843909244589	Perf	8.791666666666666
высказывать	1	7.546587059329813	6.128169997873495	Imp	11.2
высказываться	0	7.5137972365068215	6.155029011209193	Perf	10.64516129032258
высказываться	1	9.001874291936655	6.957026216607198	Imp	13.285714285714286
выслушивать	0	8.239734239889758	6.666267242123611	Perf	8
выслушивать	1	9.338346528557867	6.030450826905801	Imp	10.6
выставлять	0	7.580488611005493	5.837143674379967	Perf	9.068965517241379
выставлять	1	8.462877791203967	6.465103863180172	Imp	10.666666666666666
выступать	0	5.811986003941706	4.845724731850736	Imp	8.388235294117647
выступать	1	6.565757806318086	5.425088155805688	Perf	8.725
высылать	0	8.549889168193598	5.626899774807321	Perf	6.909090909090909
высылать	1	10.254637260432022	4.886518561576031	Imp	7.5
вытекать	0	7.903262003268544	6.580190518118714	Imp	8.904761904761905
вытекать	1	10.947784440991967	8.63550941823428	Perf	5
выходить	0	5.371835337845652	4.519336570451491	Perf	5.674242424242424
выходить	1	5.8061208844893075	4.890084562087438	Imp	7.450292397660819
выявлять	0	7.141121951221648	6.347362377151821	Perf	7.355555555555555
выявлять	1	8.38283508353043	6.7827850011429405	Imp	8.076923076923077
выявляться	0	9.156024971763912	7.412031608046658	Perf	9.166666666666666
выявляться	1	10.254637260432022	8.179314755250306	Imp	10
выяснять	0	7.186584325298405	5.507327738872749	Perf	7.906976744186046
выяснять	1	8.175195718752187	6.432141341501125	Imp	8.6875
выясняться	0	7.035761435563821	3.541723542389773	Perf	9.98
выясняться	1	8.549889168193598	3.999864142311941	Imp	10
говорить	0	3.7830640622201104	3.1768249591063187	Imp	7.378190255220417
говорить	1	7.728908616123767	5.819869450723116	Perf	9.68
голосовать	0	7.392436379502554	6.068583452743864	Imp	9.142857142857142
голосовать	1	8.057412683095803	6.335907360269665	Perf	12
грозить	0	6.9047331731574175	4.857713679763085	Imp	6.491228070175438
грозить	1	9.338346528557867	7.120989432251639	Perf	9.8
давать	0	4.874739906891563	3.579007749344704	Imp	4.476958525345622
давать	1	4.979076881006602	3.6956525137117957	Perf	3.690537084398977
деваться	0	8.114571096935752	4.656746204236844	Perf	6.823529411764706
деваться	1	9.849172152323858	6.785127846286745	Imp	8
делить	0	7.7697306106440225	5.963879898720454	Imp	5.916666666666667
делить	1	8.462877791203967	6.6937648206645095	Perf	8.25
демонстрировать	0	6.773397171096331	5.310870325157455	Imp	13.36923076923077
демонстрировать	1	7.310198281265582	5.3658451194450425	Perf	17.5
диктовать	0	8.003345461825527	6.076888879760619	Imp	7.947368421052632
диктовать	1	9.156024971763912	6.704434623435926	Perf	12.666666666666666
длиться	0	7.451276879525487	6.537324341642928	Imp	6.878787878787879
длиться	1	8.114571096935752	7.134401206606439	Perf	9
добавлять	0	6.643719347787798	5.201348303270213	Perf	7.54054054054054
добавлять	1	7.421423916375806	6.231853668960333	Imp	9.441176470588236
добиваться	0	6.265653213867748	4.901602839150223	Perf	8.018518518518519
добиваться	1	7.097636839281909	5.591558224982468	Imp	10.042553191489361
добираться	0	7.546587059329813	5.759215243053139	Perf	8.933333333333334
добираться	1	9.001874291936655	7.396758734649471	Imp	9.857142857142858
добывать	0	7.728908616123767	6.388159768395583	Imp	8.08
добывать	1	8.750559863655749	7.277274826967398	Perf	6.333333333333333
доверять	0	7.728908616123767	3.746581623154074	Imp	7.96
доверять	1	8.549889168193598	3.884833012958165	Perf	7.909090909090909
доводить	0	7.5137972365068215	5.983005447165381	Perf	6.838709677419355
доводить	1	8.30872711137671	5.894715901100213	Imp	7.642857142857143
договариваться	0	7.23421237428766	5.70778117952833	Perf	12.121951219512194
договариваться	1	8.750559863655749	6.595678183944703	Imp	13.88888888888889
дожидаться	0	7.856741987633652	6.079200636411295	Perf	8.909090909090908
дожидаться	1	8.462877791203967	5.68551672524312	Imp	9.916666666666666
доказывать	0	6.274955606530061	4.993857957413358	Perf	7.97196261682243
доказывать	1	7.141121951221648	5.576746066272034	Imp	9.933333333333334
доносить	0	8.462877791203967	5.933530709686933	Perf	6.833333333333333
доносить	1	9.849172152323858	6.2274593081434455	Imp	7
допускать	0	6.977492527439846	5.502221407962959	Perf	8.20754716981132
допускать	1	7.310198281265582	5.8194792700121205	Imp	9.578947368421053
доставаться	0	7.364265502535858	3.6491708484570307	Perf	9.38888888888889
доставаться	1	8.30872711137671	3.9531808860684494	Imp	9.571428571428571
доставлять	0	7.119143044502873	5.7314089922924465	Perf	9.130434782608695
доставлять	1	7.7697306106440225	5.18755180382218	Imp	10.541666666666666
достигать	0	5.847918013167769	4.892311242828739	Perf	8.115853658536585
достигать	1	6.553335286319529	5.3289955604510535	Imp	9.777777777777779
доходить	0	7.119143044502873	5.959920910467661	Perf	5.173913043478261
доходить	1	7.6155799308167635	6.218721528524027	Imp	7.428571428571429
думаться	0	8.750559863655749	5.29272218097134	Imp	8
думаться	1	10.947784440991967	5.318119993844216	Perf	10
жаловаться	0	7.364265502535858	6.106936641163382	Imp	8.88888888888889
жаловаться	1	9.561490079872078	6.31781228273697	Perf	11.75
желать	0	6.459148071259828	4.3343630131707425	Imp	5.921348314606742
желать	1	7.651947574987639	5.169770477575004	Perf	7.7407407407407405
жениться	0	8.462877791203967	6.806255952591774	Imp	7.833333333333333
жениться	1	9.849172152323858	7.461079266698505	Perf	7.333333333333333
жертвовать	0	8.38283508353043	5.612007463041764	Perf	11.76923076923077
жертвовать	1	9.156024971763912	6.580449152873835	Imp	7.666666666666667
забивать	0	7.728908616123767	6.854721628129556	Perf	6.08
забивать	1	8.645199347997922	5.607932610973944	Imp	8.2
забирать	0	7.903262003268544	6.413017859501474	Imp	7.9523809523809526
забирать	1	8.750559863655749	6.374345715942383	Perf	7
заболевать	0	8.239734239889758	7.012179156650211	Perf	7.266666666666667
заболевать	1	9.849172152323858	7.807171208466339	Imp	9.666666666666666
заботиться	0	7.546587059329813	5.986542840931836	Imp	8.4
заботиться	1	8.750559863655749	6.699409597955219	Perf	12
забрасывать	0	8.750559863655749	6.712543681794596	Perf	8.88888888888889
забрасывать	1	9.561490079872078	7.173794716781403	Imp	11
забывать	0	6.393907549391427	5.557977410709139	Perf	6.126315789473685
забывать	1	6.922432750256818	5.238821359710884	Imp	7.946428571428571
завершать	0	7.141121951221648	6.067559667279726	Perf	8.644444444444444
завершать	1	8.549889168193598	6.1106523462467575	Imp	9.454545454545455
завершаться	0	7.856741987633652	6.640930517499897	Perf	12.181818181818182
завершаться	1	9.001874291936655	6.709193069348649	Imp	11
заверять	0	8.549889168193598	5.768503533596211	Perf	7.090909090909091
заверять	1	9.561490079872078	5.081658760283676	Imp	8.25
заводить	0	7.812290225062818	6.286068282743211	Perf	6.782608695652174
заводить	1	8.750559863655749	6.5347521584295505	Imp	7.777777777777778
завоевывать	0	7.856741987633652	6.751463355300523	Perf	9.272727272727273
завоевывать	1	9.156024971763912	6.375613499419649	Imp	11.333333333333334
завышать	0	8.868342899312132	6.047041420548904	Perf	9.25
завышать	1	10.254637260432022	7.928470886838314	Imp	8
заглядывать	0	7.903262003268544	6.368151434235507	Perf	8.285714285714286
заглядывать	1	8.868342899312132	6.830119110429379	Imp	10.75
задерживать	0	7.015958808267642	6.051961801611994	Perf	9.27450980392157
задерживать	1	8.38283508353043	6.694673608180905	Imp	10.923076923076923
задумывать	0	8.239734239889758	6.464659735608845	Perf	8.333333333333334
задумывать	1	9.338346528557867	6.308067850814004	Imp	10.4
задумываться	0	7.392436379502554	6.024293186809248	Perf	9.714285714285714
задумываться	1	7.903262003268544	6.145227543101136	Imp	11.80952380952381
заинтересовывать	0	8.239734239889758	6.418944740969715	Perf	13.933333333333334
заинтересовывать	1	10.947784440991967	6.703188113240863	Imp	16
заканчивать	0	7.451276879525487	6.428963291606834	Perf	8.393939393939394
заканчивать	1	8.239734239889758	6.899197233762956	Imp	10.6
заканчиваться	0	7.076583430084077	5.8676202091800285	Perf	10.625
заканчиваться	1	7.421423916375806	6.202509172910584	Imp	13
закладывать	0	6.940451255759497	5.8756804924152375	Perf	7.818181818181818
закладывать	1	8.38283508353043	6.627250046760575	Imp	11.307692307692308
заключать	0	7.258904986878031	6.309447713451124	Perf	9.075
заключать	1	7.9520521674379765	6.558279790895345	Imp	9.15
закреплять	0	7.451276879525487	5.616755705399785	Perf	10.303030303030303
закреплять	1	8.750559863655749	5.4773992128787174	Imp	10.777777777777779
закрывать	0	6.404489658721964	5.447042025625585	Perf	6.904255319148936
закрывать	1	7.482048538192241	6.3645449369255065	Imp	9.25
заменять	0	6.853439878769867	5.8226669917066465	Perf	7.816666666666666
заменять	1	7.812290225062818	6.25527987366377	Imp	8.652173913043478
замечать	0	5.923903920145691	4.771682738927725	Perf	7.6644736842105265
замечать	1	6.922432750256818	5.119361703317558	Imp	8.178571428571429
замораживать	0	8.549889168193598	5.923281522068171	Perf	10.090909090909092
замораживать	1	9.338346528557867	7.629199271035406	Imp	12.2
замыкать	0	9.561490079872078	7.58433704371361	Perf	7.75
замыкать	1	10.947784440991967	7.6953031349635665	Imp	8
занижать	0	9.156024971763912	6.714167567861246	Perf	8.5
занижать	1	10.254637260432022	8.038452836036729	Imp	8
заниматься	0	5.364288132210269	4.268676485848904	Imp	9.81578947368421
заниматься	1	6.958800394427693	5.615522883405525	Perf	8
запирать	0	8.38283508353043	6.297309118228598	Perf	6.615384615384615
запирать	1	9.338346528557867	7.181251566518208	Imp	8.6
запоминать	0	7.7697306106440225	6.071969195939496	Perf	8.416666666666666
запоминать	1	9.156024971763912	6.696275225339737	Imp	9.833333333333334
запрещать	0	6.4151849478387115	4.821942750626014	Perf	8.956989247311828
запрещать	1	7.364265502535858	4.862459394331291	Imp	9.75
заражать	0	8.239734239889758	6.395940719855657	Perf	8
заражать	1	10.947784440991967	7.6953031349635665	Imp	8
зарождаться	0	8.462877791203967	6.699259803293121	Perf	10.416666666666666
зарождаться	1	10.254637260432022	7.398371864694987	Imp	12
заряжать	0	9.001874291936655	6.088808069378075	Perf	9
заряжать	1	10.254637260432022	6.749798174763322	Imp	7.5
застывать	0	8.549889168193598	6.390476205021793	Perf	7.454545454545454
застывать	1	10.254637260432022	7.255471562518949	Imp	9
захватывать	0	7.163594807073706	6.327439390804568	Perf	9.181818181818182
захватывать	1	8.175195718752187	6.440246723703593	Imp	11.5625
заходить	0	7.364265502535858	6.071825469785072	Perf	5.472222222222222
заходить	1	7.903262003268544	6.4828754550126435	Imp	7.238095238095238
заявлять	0	5.124738545508949	3.76529393414765	Perf	6.544378698224852
заявлять	1	6.887341430445549	5.120903435056487	Imp	7.637931034482759
звать	0	7.364265502535858	5.727683993665201	Imp	5.166666666666667
звать	1	8.239734239889758	5.49059939786413	Perf	6.8
звучать	0	6.922432750256818	5.201288711791288	Imp	6.428571428571429
звучать	1	7.7697306106440225	6.53607422648354	Perf	9.708333333333334
знакомиться	0	7.812290225062818	6.383829849812996	Perf	12.565217391304348
знакомиться	1	9.001874291936655	6.946094971711777	Imp	11
игнорировать	0	7.903262003268544	6.211180914048072	Imp	11.714285714285714
игнорировать	1	9.001874291936655	6.507210774580808	Perf	14.428571428571429
идти	0	4.364375218833203	3.4810862103057723	Imp	3.1300138312586445
идти	1	8.645199347997922	5.772062169877106	Perf	5.4
избавляться	0	7.546587059329813	5.534917593500299	Perf	9.9
избавляться	1	8.750559863655749	6.907503694266333	Imp	10.777777777777779
избегать	0	6.922432750256818	5.001098774693571	Perf	7.964285714285714
избегать	1	7.856741987633652	6.190877653944711	Imp	8.909090909090908
избирать	0	7.055964142881341	6.11348549605938	Perf	7.73469387755102
избирать	1	8.114571096935752	5.624568456266488	Imp	9.058823529411764
изменять	0	6.229285569696874	5.049378131186941	Perf	7.830357142857143
изменять	1	7.856741987633652	6.116331837742988	Imp	7.954545454545454
изменяться	0	6.229285569696874	4.801160356661767	Perf	9.330357142857142
изменяться	1	8.239734239889758	6.879976247890837	Imp	10.066666666666666
измерять	0	7.482048538192241	5.930238481353133	Imp	9.15625
измерять	1	8.30872711137671	6.3270256843107875	Perf	7.928571428571429
изобретать	0	7.812290225062818	6.653280747639121	Perf	8.91304347826087
изобретать	1	8.750559863655749	6.925360314464452	Imp	10.333333333333334
изучать	0	6.1856105061942115	4.977258966850048	Imp	7.153846153846154
изучать	1	7.097636839281909	5.559670448411924	Perf	6.787234042553192
имитировать	0	8.003345461825527	6.203506353644379	Imp	10.736842105263158
имитировать	1	9.561490079872078	7.399788726895794	Perf	11.75
информировать	0	8.38283508353043	6.222135936592535	Perf	14.615384615384615
информировать	1	9.156024971763912	6.944838148678812	Imp	12.666666666666666
исповедовать	0	8.868342899312132	6.934575464185525	Imp	11
исповедовать	1	10.947784440991967	8.521981708148035	Perf	12
исполнять	0	7.392436379502554	6.031820716626	Imp	9.542857142857143
исполнять	1	8.750559863655749	7.013471398953875	Perf	9.666666666666666
использовать	0	4.654365162145486	3.6833029094376726	Imp	12.386321626617375
использовать	1	7.421423916375806	6.303601254631249	Perf	12.205882352941176
испытывать	0	6.728276735815861	5.500982728710839	Imp	10.426470588235293
испытывать	1	7.651947574987639	6.292944890184032	Perf	8.148148148148149
исследовать	0	7.2101148227086	5.536920329377734	Imp	10.761904761904763
исследовать	1	9.001874291936655	6.857522640035739	Perf	11.571428571428571
исходить	0	6.6711183219759125	5.3148073323942215	Imp	6.583333333333333
исходить	1	10.947784440991967	7.21081845347222	Perf	11
исчерпывать	0	7.903262003268544	5.88511208405074	Perf	8.523809523809524
исчерпывать	1	10.254637260432022	4.9312025537174495	Imp	13
исчислять	0	8.645199347997922	5.065747578120098	Imp	11
исчислять	1	10.947784440991967	8.38160253710989	Perf	9
казаться	0	5.479724299856836	3.104613488172048	Imp	7.324894514767933
казаться	1	7.015958808267642	4.00144838901362	Perf	10
казнить	0	8.750559863655749	7.33897046514554	Imp	7.222222222222222
казнить	1	10.947784440991967	6.745236349484363	Perf	6
касаться	0	5.847918013167769	4.396511534665039	Imp	7.975609756097561
касаться	1	7.9520521674379765	6.519085211004989	Perf	8.5
кидать	0	8.462877791203967	6.874936730004482	Perf	5.666666666666667
кидать	1	10.947784440991967	8.521981708148035	Imp	6
класть	0	6.977492527439846	5.392402998159562	Perf	7.584905660377358
класть	1	8.175195718752187	5.862481809099572	Imp	5.625
клясться	0	8.868342899312132	6.1631395268348586	Perf	7.5
клясться	1	10.947784440991967	8.521981708148035	Imp	8
комментировать	0	7.6155799308167635	5.911633152417786	Imp	11.928571428571429
комментировать	1	8.114571096935752	6.192933146344496	Perf	16.352941176470587
компенсировать	0	7.482048538192241	5.743088825390409	Imp	13.75
компенсировать	1	9.561490079872078	5.757185975327628	Perf	13.75
констатировать	0	7.2101148227086	5.6519888427264435	Imp	12.928571428571429
констатировать	1	10.947784440991967	5.308267697401205	Perf	12
контролировать	0	6.836910576818656	5.848796968360986	Imp	13.508196721311476
контролировать	1	10.254637260432022	7.796210495291055	Perf	17
концентрироваться	0	8.868342899312132	7.320336038170217	Imp	15.25
концентрироваться	1	9.561490079872078	8.01290638211389	Perf	18
кончаться	0	7.5137972365068215	5.91997011060415	Perf	8.129032258064516
кончаться	1	8.114571096935752	6.141430657600712	Imp	8.941176470588236
копировать	0	8.114571096935752	6.5713336677639544	Imp	9.529411764705882
копировать	1	9.849172152323858	7.426215973252154	Perf	11
кормить	0	7.651947574987639	6.496944936275366	Imp	6.925925925925926
кормить	1	9.849172152323858	5.951250442169875	Perf	8.666666666666666
кредитовать	0	8.462877791203967	6.911688333343206	Imp	10.166666666666666
кредитовать	1	10.254637260432022	8.038452836036729	Perf	12.5
ликвидировать	0	7.856741987633652	6.221269813381096	Imp	12.954545454545455
ликвидировать	1	9.001874291936655	6.627868406862737	Perf	12.714285714285714
литься	0	8.868342899312132	7.275467496761385	Imp	6
литься	1	10.947784440991967	7.723120092266331	Perf	8
лишать	0	6.578336588524946	2.904017424091695	Perf	5.708860759493671
лишать	1	7.903262003268544	4.023256783130777	Imp	5.9523809523809526
лишаться	0	7.6155799308167635	5.998051156727317	Perf	8.035714285714286
лишаться	1	8.750559863655749	6.630904320726719	Imp	8
ложиться	0	7.258904986878031	6.169344833914613	Perf	4.575
ложиться	1	8.38283508353043	6.266864697603144	Imp	7.230769230769231
лопаться	0	8.175195718752187	6.5592200293601035	Perf	6.875
лопаться	1	9.338346528557867	6.887175882306137	Imp	8
махать	0	8.549889168193598	6.675494040656122	Imp	5.636363636363637
махать	1	9.849172152323858	7.754816634573895	Perf	7.333333333333333
менять	0	6.194194249885603	5.0272216720073155	Imp	6.172413793103448
менять	1	7.546587059329813	5.847972992254838	Perf	7.9
меняться	0	6.425995863942927	5.183837795159999	Imp	8.173913043478262
меняться	1	9.338346528557867	7.52986806429019	Perf	10
мешать	0	6.6711183219759125	4.03415884612092	Imp	5.916666666666667
мешать	1	7.728908616123767	4.024694946555831	Perf	7.88
миновать	0	8.645199347997922	6.127543972070587	Imp	6.9
миновать	1	10.254637260432022	6.052089168924417	Perf	6
монтировать	0	9.001874291936655	7.203153687413455	Perf	12.285714285714286
монтировать	1	10.254637260432022	6.782192056006791	Imp	9
мочь	0	3.0008130832983775	1.078401042154077	Imp	4.948708878669968
мочь	1	5.182593338207123	2.7663579542364207	Perf	5.884012539184953
награждать	0	7.689687902970485	6.322250453281336	Perf	9.26923076923077
награждать	1	9.561490079872078	5.647715435044245	Imp	10
надоедать	0	8.645199347997922	4.901306187419858	Perf	7
надоедать	1	9.849172152323858	5.690747054508207	Imp	9
назначать	0	6.9047331731574175	5.8581029384989325	Perf	8.68421052631579
назначать	1	7.689687902970485	5.666596400127883	Imp	9.653846153846153
называть	0	4.88399923230436	3.1630011195906453	Imp	8.993023255813954
называть	1	5.5771464128643045	4.502807450201707	Perf	6.818604651162791
называться	0	6.1856105061942115	5.170270381036223	Imp	10.017094017094017
называться	1	10.254637260432022	8.122550900207184	Perf	9.5
накапливать	0	8.057412683095803	6.866619850983922	Perf	9.61111111111111
накапливать	1	8.462877791203967	7.0045278725442595	Imp	10.583333333333334
накрывать	0	8.175195718752187	6.7105653962988185	Perf	7.0625
накрывать	1	10.947784440991967	6.0063531596017325	Imp	9
налаживать	0	7.421423916375806	6.0238287177795105	Perf	7.970588235294118
налаживать	1	8.750559863655749	6.823654321340241	Imp	9.88888888888889
намереваться	0	8.30872711137671	5.6639411201052905	Imp	11.571428571428571
намереваться	1	10.947784440991967	6.804614520062623	Perf	14
намечать	0	8.057412683095803	6.194097336780288	Perf	8.333333333333334
намечать	1	10.947784440991967	6.508769136971682	Imp	8
намечаться	0	8.549889168193598	7.153048254084563	Perf	10.090909090909092
намечаться	1	9.338346528557867	6.384748973352205	Imp	10
направлять	0	6.013310507861276	4.953148082417293	Perf	10.035971223021583
направлять	1	7.310198281265582	5.952561563436962	Imp	11.210526315789474
направляться	0	8.30872711137671	6.125945875900186	Perf	10.214285714285714
направляться	1	9.338346528557867	6.799070232065065	Imp	12.8
напрашиваться	0	8.750559863655749	6.7895393075376	Imp	12.88888888888889
напрашиваться	1	10.947784440991967	7.688455356549944	Perf	10
нарастать	0	7.728908616123767	6.000366514254829	Imp	9.56
нарастать	1	10.254637260432022	7.476942539901948	Perf	7
населять	0	8.868342899312132	7.327787152988893	Perf	8.25
населять	1	9.561490079872078	7.386068470072226	Imp	9.5
наследовать	0	8.645199347997922	7.020628577942169	Perf	12.7
наследовать	1	9.849172152323858	5.782152848023379	Imp	10.333333333333334
наставать	0	8.30872711137671	6.2136995131290025	Perf	6.642857142857143
наставать	1	10.947784440991967	7.723120092266331	Imp	7
настаивать	0	7.258904986878031	6.130390475131215	Imp	10.125
настаивать	1	8.868342899312132	6.964717485756613	Perf	7.5
настраивать	0	8.057412683095803	6.0980956360992495	Perf	9.166666666666666
настраивать	1	9.338346528557867	6.600733262401613	Imp	11
научаться	0	6.804649714600435	4.298683694627791	Perf	8.952380952380953
научаться	1	10.947784440991967	4.204692619390966	Imp	8
находить	0	5.104240023960608	4.497195972521916	Perf	5.814492753623188
находить	1	6.788901357632295	5.389092054652149	Imp	7.359375
находиться	0	4.825291631477581	3.8405566099738038	Imp	9.506578947368421
находиться	1	7.689687902970485	5.624903526242982	Perf	7.653846153846154
начинать	0	4.85647455891427	3.688827401577321	Perf	5.8710407239819
начинать	1	5.230756739585746	4.008148079935541	Imp	7.865131578947368
