LEMMA	DEFAULT	FREQUENCY	IC	ASPECT	CHAR_NUMBER
ذَكَر	0	4.1328159701901575	3.036351569290841	Perf	3.782608695652174
ذَكَر	1	5.253407165577042	2.7468539857649366	Imp	4
ذَهَب	0	6.7086943981838845	4.063305896048216	Perf	3.2857142857142856
ذَهَب	1	7.9614573666792525	4.756749174641808	Imp	4
رَأَس	0	6.7086943981838845	5.5330628678167475	Imp	4
رَأَس	1	9.347751727799142	6.093569770045136	Perf	3
رَأَى	0	5.071085608783088	4.109411374507368	Imp	3.013888888888889
رَأَى	1	5.851244166332663	4.435730411231148	Perf	3.0303030303030303
رَبَط	0	6.256709274440827	4.163093616496912	Imp	4.090909090909091
رَبَط	1	7.9614573666792525	4.904655601612708	Perf	3
رَفَض	0	5.236877863625832	4.218166138832203	Perf	3.6065573770491803
رَفَض	1	5.882015824999416	4.633131856214618	Imp	4
سَار	0	6.403312748632702	4.351975020863461	Imp	4
سَار	1	8.249139439131033	5.894392443601301	Perf	3
سَاعَد	0	5.946554346136987	4.496435845949561	Imp	5
سَاعَد	1	7.268310186119307	5.247596164521434	Perf	4.625
سَبَق	0	5.519110331310048	3.1528199912301162	Perf	3.239130434782609
سَبَق	1	7.555992258571088	4.09659384852466	Imp	4
سَجَّل	0	5.658872273685207	4.273300042927783	Perf	3.875
سَجَّل	1	7.268310186119307	4.9305749548409	Imp	4
سَعَى	0	5.143059108408177	4.128136656757283	Imp	4
سَعَى	1	7.738313815365043	5.120004580318297	Perf	3
سَقَط	0	6.352019454245152	3.8649182997618334	Perf	4
سَقَط	1	8.654604547239197	5.162708193337479	Imp	4
سَلَّم	0	6.7086943981838845	4.306160616669623	Perf	3.9285714285714284
سَلَّم	1	7.40184157874383	4.240416337116946	Imp	4.285714285714286
سَمَح	0	5.563562093880882	3.327613897323055	Imp	4
سَمَح	1	7.150527150462923	3.1878156583669606	Perf	3.3333333333333335
سَمَّى	0	6.7086943981838845	4.421880596191477	Imp	4
سَمَّى	1	8.654604547239197	5.96945594814957	Perf	3
شَارَك	0	5.377459814247021	4.470846114928872	Imp	5.188679245283019
شَارَك	1	5.946554346136987	4.8612640612657065	Perf	5.1
شَجَّع	0	7.150527150462923	5.358089291795204	Imp	4
شَجَّع	1	9.347751727799142	5.303304908059076	Perf	4
شَدَّد	0	5.377459814247021	4.285960924398657	Perf	3.018867924528302
شَدَّد	1	8.654604547239197	7.053921400795643	Imp	4
شَغَل	0	6.8628450780111425	4.703665305031599	Imp	4.666666666666667
شَغَل	1	8.249139439131033	5.999715082025561	Perf	3
شَكَّل	0	5.158096985772717	4.150350818320227	Imp	4
شَكَّل	1	6.457379969902978	4.409835769599204	Perf	3.2777777777777777
شَمِل	0	5.6100821095157745	4.345697640252666	Imp	4
شَمِل	1	6.949856455000773	5.820819119863203	Perf	3.272727272727273
صَدَر	0	5.764232789343033	4.251411393272976	Perf	3.7222222222222223
صَدَر	1	6.256709274440827	4.435884069033132	Imp	4
صَرَّح	0	5.435728722370997	3.5726332209907223	Perf	3.04
صَرَّح	1	9.347751727799142	6.093569770045136	Imp	6
صَنَع	0	7.738313815365043	5.140905877407595	Perf	3.4
صَنَع	1	8.654604547239197	6.441743671005939	Imp	4
ضَمّ	0	4.8704149133209365	3.760446406930174	Imp	3.022727272727273
ضَمّ	1	6.256709274440827	5.086528117334233	Perf	2.6818181818181817
طَالَب	0	5.017018387512812	3.8575821615130637	Perf	4.7368421052631575
طَالَب	1	5.476550716891252	4.3507833663891615	Imp	5.375
طَلَب	0	5.270214283893424	3.8476410898919364	Perf	3.4915254237288136
طَلَب	1	6.128875902930942	4.24558491959405	Imp	4.32
عَاش	0	5.913764523313997	4.536719888167322	Imp	5.774193548387097
عَاش	1	7.268310186119307	5.044051523566829	Perf	3.625
عَانَى	0	5.980455897812669	4.839193219640605	Imp	5.379310344827586
عَانَى	1	7.9614573666792525	6.376179369923874	Perf	4.25
عَرَف	0	5.455931429688516	3.9432705497358773	Imp	4.469387755102041
عَرَف	1	7.40184157874383	5.134823183475477	Perf	3.2857142857142856
عَقَد	0	4.94103248053489	3.2796661997794585	Perf	3.182926829268293
عَقَد	1	5.541089238028823	3.3276649642275844	Imp	4
عَكَس	0	6.575163005559362	4.661404961399708	Imp	4
عَكَس	1	8.249139439131033	6.5129758974598415	Perf	4
عَلِم	0	5.684190081669496	3.8423545503456475	Perf	3.58974358974359
عَلِم	1	6.8628450780111425	4.899560702872665	Imp	4.166666666666667
عَمِل	0	4.928911120002545	3.4623864440661882	Imp	4.048192771084337
عَمِل	1	6.949856455000773	4.984394272323718	Perf	3.6363636363636362
عَنَى	0	5.071085608783088	4.106310965418973	Imp	4
عَنَى	1	8.654604547239197	4.917952200606166	Perf	3
عَيَّن	0	6.514538383742927	3.6928489542414438	Perf	3.411764705882353
عَيَّن	1	9.347751727799142	7.452402451223638	Imp	4
غَرِق	0	6.949856455000773	4.128550072678364	Perf	3.6363636363636362
غَرِق	1	8.654604547239197	7.053921400795643	Imp	4
فَاز	0	6.051914861794814	3.960682299912886	Perf	3.2222222222222223
فَاز	1	8.654604547239197	6.759255270663693	Imp	4
فَرّ	0	7.150527150462923	4.680275641199819	Perf	3.7777777777777777
فَرّ	1	8.654604547239197	5.91768560867915	Imp	3
فَشِل	0	6.514538383742927	5.288040211553846	Perf	3.9411764705882355
فَشِل	1	9.347751727799142	4.060443010546419	Imp	4
قَال	0	2.583866819236708	1.8055096410605818	Perf	3.284064665127021
قَال	1	4.916934928955829	3.99438714605741	Imp	4
قَبِل	0	6.8628450780111425	4.373436136351349	Imp	4.166666666666667
قَبِل	1	7.9614573666792525	5.5489832342313035	Perf	4
قَتَل	0	5.220617342754052	2.124411480562264	Perf	4.129032258064516
قَتَل	1	7.40184157874383	5.681047276533449	Imp	4.285714285714286
قَرَّر	0	5.358767681234869	4.296731927141229	Perf	3.462962962962963
قَرَّر	1	6.7086943981838845	4.945985890835736	Imp	4.571428571428571
قَضَى	0	5.946554346136987	4.86444592944228	Imp	4
قَضَى	1	6.639701526696933	4.739136575675794	Perf	3
قَطَع	0	6.639701526696933	5.395424705410243	Perf	3.4
قَطَع	1	8.654604547239197	5.40042258948519	Imp	4
قَلّ	0	6.089655189777661	4.029801055780684	Imp	3
قَلّ	1	9.347751727799142	5.5909869805108565	Perf	2
كَان	0	2.8168741000732576	0.8887231172097148	Perf	3.6005830903790086
كَان	1	3.9817757127772913	2.447709971857716	Imp	3.8878504672897196
كَتَب	0	6.457379969902978	4.780153819223987	Perf	3.2222222222222223
كَتَب	1	9.347751727799142	2.197224577336219	Imp	4
كَشَف	0	4.762784249128571	3.9470672196284515	Perf	3.1122448979591835
كَشَف	1	6.30322929007572	4.768201474974806	Imp	4
لَاحَظ	0	6.575163005559362	3.9968578735521056	Perf	4.0625
لَاحَظ	1	8.249139439131033	6.706089328554242	Imp	5
لَعِب	0	5.821391203182982	4.452279037588893	Imp	4.0588235294117645
لَعِب	1	6.7086943981838845	5.581731439087596	Perf	3.142857142857143
لَفَت	0	6.051914861794814	4.852930616655597	Perf	3.111111111111111
لَفَت	1	9.347751727799142	7.452402451223638	Imp	4
لَقِي	0	6.514538383742927	3.7518985911119893	Perf	3.3529411764705883
لَقِي	1	7.555992258571088	4.7464454624022085	Imp	3.8333333333333335
مَارَس	0	6.7086943981838845	5.308514825222711	Imp	5.571428571428571
مَارَس	1	8.249139439131033	5.429447787111673	Perf	4.666666666666667
مَثَّل	0	4.815152234645887	3.855983773567346	Imp	4.516129032258065
مَثَّل	1	7.150527150462923	5.2952595233596185	Perf	3.7777777777777777
مَرّ	0	6.514538383742927	5.130280005431809	Imp	3.2941176470588234
مَرّ	1	7.738313815365043	5.599987159008639	Perf	2.6
مَكَّن	0	6.457379969902978	3.9194042469645427	Imp	4
مَكَّن	1	8.654604547239197	4.110873864173311	Perf	4
نَشَر	0	5.6100821095157745	4.377893937594644	Perf	3.9761904761904763
نَشَر	1	7.738313815365043	5.961641505006892	Imp	4
نَصّ	0	6.403312748632702	5.228372122567295	Imp	3
نَصّ	1	7.9614573666792525	6.549065334808118	Perf	2
نَظَر	0	6.639701526696933	4.276188497433554	Imp	4
نَظَر	1	9.347751727799142	7.134890851565884	Perf	4
نَفَى	0	6.015547217623939	4.729033259481599	Perf	3
نَفَى	1	7.045166634805097	5.321497840276631	Imp	3.6
نَقَل	0	5.003946305945459	2.855295197015603	Perf	3.961038961038961
نَقَل	1	6.8628450780111425	5.130040692974954	Imp	4.833333333333333
هَاجَم	0	6.782802370337606	5.115725626195897	Perf	4.461538461538462
هَاجَم	1	8.249139439131033	6.374770869207794	Imp	5
هَدَف	0	5.415926095074817	4.191708867504825	Imp	4
هَدَف	1	9.347751727799142	7.452402451223638	Perf	4
هَدَّد	0	5.980455897812669	4.7450257635409985	Imp	4
هَدَّد	1	7.150527150462923	5.597913581172833	Perf	3.2222222222222223
وَاجَه	0	5.455931429688516	4.305398216968945	Imp	5.571428571428571
وَاجَه	1	6.8628450780111425	5.730556144101834	Perf	4.416666666666667
وَاصَل	0	6.457379969902978	4.999745466227952	Imp	5
وَاصَل	1	7.150527150462923	4.804106353649569	Perf	4.666666666666667
وَافَق	0	6.128875902930942	4.37143224273156	Perf	4.92
وَافَق	1	7.045166634805097	5.733690579536876	Imp	5
وَجَد	0	4.8704149133209365	2.306986219565088	Imp	3.840909090909091
وَجَد	1	6.782802370337606	5.029808170340004	Perf	3.6153846153846154
وَجَّه	0	5.851244166332663	3.7429014114438175	Perf	3.090909090909091
وَجَّه	1	7.045166634805097	4.976693235191522	Imp	4.2
وَزَّع	0	6.949856455000773	4.42122978137187	Perf	3.6363636363636362
وَزَّع	1	9.347751727799142	5.605802066295997	Imp	6
وَصَف	0	5.634179661094835	3.2680291521880487	Perf	3.1463414634146343
وَصَف	1	7.738313815365043	5.1965615686221795	Imp	3.4
وَصَل	0	4.343805421853684	3.5310494205212692	Imp	3
وَصَل	1	4.732631210957884	3.3394616564631945	Perf	3.4158415841584158
وَفَّر	0	6.128875902930942	4.435492464844113	Imp	4
وَفَّر	1	7.738313815365043	4.448677221182142	Perf	4
وَقَع	0	5.435728722370997	3.38029032360092	Perf	3.76
وَقَع	1	6.169697897451197	3.590649706934095	Imp	3.0833333333333335
وَقَف	0	6.089655189777661	3.5504845237291613	Imp	3.076923076923077
وَقَف	1	7.738313815365043	4.580229114037546	Perf	3.8
وَقَّع	0	5.476550716891252	4.471826947712181	Perf	3.6041666666666665
وَقَّع	1	6.639701526696933	5.268120672123901	Imp	4.266666666666667
