LEMMA	DEFAULT	FREQUENCY	IC	ASPECT	CHAR_NUMBER
προβαίνω	0	4.8838835884571115	2.5617175752994856	Perf	7
προβαίνω	1	6.829793737512425	3.747770971942128	Imp	9
προβλέπω	0	5.220355825078324	3.7509706425779767	Imp	10.2
προβλέπω	1	6.829793737512425	3.0433873634561532	Perf	9.5
προσθέτω	0	5.325716340736151	3.196996099825404	Perf	8.444444444444445
προσφέρω	0	4.431898464714054	2.5217488164630883	Imp	10.136363636363637
προσφέρω	1	6.1366465569524795	3.718550805657785	Perf	10
προχωρώ	0	4.957991560610834	2.0723913681584327	Perf	11.23076923076923
προχωρώ	1	6.424328629404261	2.1485732731285263	Imp	7.666666666666667
σημαίνω	0	5.125045645274	2.534924787047306	Imp	7.909090909090909
σημαίνω	1	6.829793737512425	3.257356345436265	Perf	7
σημειώνω	0	4.75035219583259	2.81206145261229	Perf	9.75
σημειώνω	1	6.424328629404261	4.004900084405267	Imp	9.666666666666666
σκοτώνω	0	5.125045645274	3.2340408850842	Perf	9.545454545454545
σκοτώνω	1	7.52294091807237	4.969813299576001	Imp	9
συλλαμβάνω	0	5.125045645274	3.900193506069105	Perf	9.181818181818182
συλλαμβάνω	1	7.52294091807237	1.6094379124341005	Imp	12
συνεχίζω	0	4.304065093204169	3.059026177910638	Perf	9.52
συνεχίζω	1	5.731181448844316	2.6979966430701072	Imp	10
υιοθετώ	0	4.689727574016154	3.4592892165277846	Perf	10.705882352941176
υιοθετώ	1	7.52294091807237	4.969813299576001	Imp	11
υπάρχω	0	3.497589227337221	1.800601828744425	Imp	6.732142857142857
υπάρχω	1	4.75035219583259	3.288740984400467	Perf	6.625
υπενθυμίζω	0	5.325716340736151	2.859724109550331	Perf	10.333333333333334
υπενθυμίζω	1	7.52294091807237	2.302585092994046	Imp	11
φαίνομαι	0	5.220355825078324	2.2922004881712494	Imp	8
φαίνομαι	1	6.829793737512425	4.025192226533511	Perf	5
χάνω	0	4.814890716970161	3.1590979323216235	Perf	5.933333333333334
χάνω	1	5.731181448844316	2.726726540619802	Imp	6
χρειάζομαι	0	4.632569160176206	2.6066333308572833	Imp	10.61111111111111
χρειάζομαι	1	5.577030769017057	2.8915411878832242	Perf	9.571428571428571
